1,version,Version of ANES 2016 Time Series release,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
325.0,V161240a,PRE: PLACEMENT 2: State percent for Democratic Pres candidate,,,,,1068.0,,,,,,,,
326.0,V161240b,PRE: PLACEMENT 2: State percent for Republican Pres candidate,,,,,1069.0,,,,,,,,
327.0,V161241,PRE: Is religion important part of R life,,,,,1070.0,,,,,,,,
328.0,V161242,PRE: Religion provides guidance in day-to-day living,,,,,1071.0,,,,,,,,
329.0,V161243,PRE: Is Bible word of God or men,,,,,1072.0,,,,,,,,
330.0,V161244,PRE: Ever attend church or religious services,,,,,1073.0,,,,,,,,
331.0,V161245,PRE: Attend religious services how often,,,,,1074.0,,,,,,,,
332.0,V161245a,PRE: Attend church more often than once a week,,,,,1075.0,,,,,,,,
333.0,V161246,PRE: Ever think of self as part of church or denomination,,,,,,,,,,,,,1442.0
334.0,V161247a,PRE: (Attends church) R subjective description own major religious group,,,,,,,,,,,,,1443.0
335.0,V161247b,PRE: (Nonattendance) R subjective description of own major religious group,,,,,,,,,,,,,1444.0
336.0,V161248,PRE: R subjective description of own major relig denomination,,,,,,,,,,,,,
337.0,V161249,PRE: R description of specific Baptist denomination,,,,,,,,,,,,,1446.0
338.0,V161250,PRE: R description of specific indep. Baptist denomination,,,,,,,,,,,,,
339.0,V161251,PRE: R description of specific Lutheran denomination,,,,,,,,,,,,,
340.0,V161252,PRE: R description of specific Methodist denomination,,,,,,,,,,,,,
341.0,V161253,PRE: R description of specific Presbyterian denomination,,,,,,,,,,,,,
342.0,V161254,PRE: R description of specific Reformed denomination,,,,,,,,,,,,,
343.0,V161255,PRE: R description of specific Brethren denomination,,,,,,,,,,,,,
344.0,V161256,PRE: R description of specific Disciples denomination,,,,,,,,,,,,,
345.0,V161257,PRE: R description of specific Church of Christ denomination,,,,,,,,,,,,,
346.0,V161258,PRE: R description of specific Church of God denomination,,,,,,,,,,,,,
347.0,V161259,PRE: R description of specific Holiness Pentecostal denomination (open-end),,,,,,,,,,,,,
348.0,V161260,PRE: R description of specific other denomination (open-end),,,,,,,,,,,,,
349.0,V161261,PRE: Specific other denomination Christian,,,,,,,,,,,,,
350.0,V161262a,PRE: (Attends) Specific Jewish denomination,,,,,,,,,,,,,
351.0,V161262b,PRE: (Nonattendance) Specific Jewish denomination,,,,,,,,,,,,,
352.0,V161263,PRE: Does Christian R consider self born again,,,,,,,,,,,,,
353.0,V161264x,PRE: SUMMARY - Full religion summary,,,,,,,,,,,,,
354.0,V161265x,PRE: SUMMARY - Major group religion summary,,,,,,,,,,,,,
355.0,V161266a,PRE: Religious identification type: Fundamentalist,,,,,,,,,,,,,
356.0,V161266b,PRE: Religious identification type: Charismatic/Pentecostal,,,,,,,,,,,,,
357.0,V161266c,PRE: Religious identification type: Born again,,,,,,,,,,,,,
358.0,V161266d,PRE: Religious identification type: Evangelical,,,,,,,,,,,,,
359.0,V161266e,PRE: Religious identification type: Traditional,,,,,,,,,,,,,
360.0,V161266f,PRE: Religious identification type: Mainline,,,,,,,,,,,,,
361.0,V161266g,PRE: Religious identification type: Progressive,,,,,,,,,,,,,
362.0,V161266h,PRE: Religious identification type: Non-traditional,,,,,,,,,,,,,
363.0,V161266j,PRE: Religious identification type: Secular,,,,,,,,,,,,,
364.0,V161266k,PRE: Religious identification type: Agnostic,,,,,,,,,,,,,
365.0,V161266m,PRE: Religious identification type: Atheist,,,,,,,,,,,,,
366.0,V161266n,PRE: Religious identification type: Spiritual but not religious,,,,,,,,,,,,,
367.0,V161266p,PRE: Religious identification type: None of the above,,,,,,,,,,,,,
368.0,V161267,PRE: Respondent age,,,,,,,,,,,,,
369.0,V161267a,PRE: RESTRICTED- Birthdate: month of birth,,,,,,,,,,,,,
370.0,V161267b,PRE: RESTRICTED- Birthdate: day of birth,,,,,,,,,,,,,
371.0,V161267c,PRE: Birthdate: year of birth,,,,,,,,,,,,,
372.0,V161267x,PRE: SUMMARY - Respondent age group,,,,,,,,,,,,,
373.0,V161268,PRE: R marital status,,,,,,,,,,,,,
374.0,V161269,PRE: Domestic partnership status,,,,,,,,,,,,,
375.0,V161270,PRE: Highest level of Education,,,,,,,,,,,,,
376.0,V161271,PRE: R high school completion- diploma or GED,,,,,,,,,,,,,
377.0,V161272,PRE: Spouse partner: Highest Level of Education,,,,,,,,,,,,,
378.0,V161273,PRE: Spouse high school completion- diploma or GED,,,,,,,,,,,,,
379.0,V161274a,PRE: Previously served on active duty in armed forces,,,,,,,,,,,,,
380.0,V161274b,PRE: RESTRICTED- Now serving on active duty in armed forces,,,,,,,,,,,,,
381.0,V161275x,PRE: SUMMARY - R occupation status 2 digit,,,,,,,,,,,,,
382.0,V161276x,PRE: SUMMARY - R occupation status 1 digit,,,,,,,,,,,,,
383.0,V161277,"PRE: Initial R employment status, start of occupation module",,,,,,,,,,,,,
384.0,V161278,PRE: Initial status Homemaker student: working now,,,,,,,,,,,,,
385.0,V161279,PRE: Initial status Homemaker student: job in last 6 mon,,,,,,,,,,,,,
386.0,V161280a,PRE: RESTRICTED: Initial status retiree - month when retired,,,,,,,,,,,,,
387.0,V161280b,PRE: RESTRICTED: Initial status retiree - day when retired,,,,,,,,,,,,,
388.0,V161280c,PRE: Initial status retiree - year when retired,,,,,,,,,,,,,
389.0,V161281,PRE: Initial status unemployed disabled: R ever work for pay,,,,,,,,,,,,,
390.0,V161282a,PRE: Text- Past occupation (R ret dis unemp hmkr stud),,,,,,,,,,,,,
391.0,V161282b,PRE: Code- Past occupation (R ret dis unemp hmkr stud),,,,,,,,,,,,,
392.0,V161283a,PRE: Text- Past industry (R ret dis unemp hmkr stud),,,,,,,,,,,,,
393.0,V161283b,PRE: Code- Past industry (R ret dis unemp hmkr stud),,,,,,,,,,,,,
394.0,V161284,PRE: Past self-empl status (R ret dis unemp hmkr stud),,,,,,,,,,,,,
395.0,V161285,PRE: Past occupation: govt work (R ret dis unemp hmkr stud),,,,,,,,,,,,,
396.0,V161286,PRE: Initial status unempl ret disabled: job in last 6 mo,,,,,,,,,,,,,
397.0,V161287,PRE: Recent occupation: how many hours worked avg week,,,,,,,,,,,,,
398.0,V161288,PRE: Initial status retired disabled: working now,,,,,,,,,,,,,
399.0,V161289,PRE: Init status nonworkg ret dis unemp hmkr st: look for work,,,,,,,,,,,,,
400.0,V161290,PRE: Init status nonworkg ret dis unemp hmkr st: worry find job,,,,,,,,,,,,,
401.0,V161291a,PRE: Working TLO now - occupation,,,,,,,,,,,,,
402.0,V161291b,PRE: Code- Working TLO now - occupation,,,,,,,,,,,,,
403.0,V161292a,PRE: Text- working or TLO industry of occupation,,,,,,,,,,,,,
404.0,V161292b,PRE: Code- working or TLO industry of occupation,,,,,,,,,,,,,
405.0,V161293,PRE: Working TLO now - work for self,,,,,,,,,,,,,
406.0,V161294,PRE: Working TLO now - work for govt,,,,,,,,,,,,,
407.0,V161295,PRE: Working TLO now - how many hours R works,,,,,,,,,,,,,
408.0,V161296,PRE: Working TLO now - hours works OK,,,,,,,,,,,,,
409.0,V161297,PRE: Working TLO now: worry about losing job in near future,,,,,,,,,,,,,
410.0,V161298,PRE: Working now: out of work or laid off in last 6 mos,,,,,,,,,,,,,
411.0,V161299,PRE: Working now: had reduction in work hrs or pay cut,,,,,,,,,,,,,
412.0,V161300a,PRE: Working now - spouse/partner employment status,,,,,,,,,,,,,
413.0,V161300b,PRE: Temporarily laid off - spouse/partner employment status,,,,,,,,,,,,,
414.0,V161300c,PRE: Unemployed - spouse/partner employment status,,,,,,,,,,,,,
415.0,V161300d,PRE: Retired - spouse/partner employment status,,,,,,,,,,,,,
416.0,V161300e,PRE: Permanently disabled - spouse/partner employment status,,,,,,,,,,,,,
417.0,V161300f,PRE: Homemaker - spouse/partner employment status,,,,,,,,,,,,,
418.0,V161300g,PRE: Student - spouse/partner employment status,,,,,,,,,,,,,
419.0,V161301a,PRE: Spouse partner placeholder redacted,,,,,,,,,,,,,
420.0,V161301b,PRE: Spouse partner placeholder code,,,,,,,,,,,,,
421.0,V161302,PRE: Anyone in HH belong to labor union,,,,,,,,,,,,,
422.0,V161303,PRE: Who in HH belongs to labor union,,,,,,,,,,,,,
423.0,V161304,PRE: Think of self as belonging to class,,,,,,,,,,,,,
424.0,V161305a,PRE: Social Class: working or middle,,,,,,,,,,,,,
425.0,V161305b,PRE: Social Class: had to choose working middle,,,,,,,,,,,,,
426.0,V161306,PRE: Social class: average or upper working middle class,,,,,,,,,,,,,
427.0,V161307,PRE: Social class (2-question version),,,,,,,,,,,,,
428.0,V161307a,PRE: EGSS social class if middle class,,,,,,,,,,,,,
429.0,V161308x,PRE: SUMMARY - R self-identified social class,,,,,,,,,,,,,
430.0,V161309,"PRE: R: Are you Spanish, Hispanic, or Latino",,,,,,,,,,,,,
431.0,V161310a,PRE: R self-identified race - White mentioned,,,,,,,,,,,,,
432.0,V161310b,PRE: R self-identified race -Black/African-American mentioned,,,,,,,,,,,,,
433.0,V161310c,PRE: R self-identified race - American Indian/Alaska Native mentioned,,,,,,,,,,,,,
434.0,V161310d,PRE: R self-identified race - Asian mentioned,,,,,,,,,,,,,
435.0,V161310e,PRE: R self-identified race - Native Hawaiian/Other Pacific Islander mentioned,,,,,,,,,,,,,
436.0,V161310f,PRE: R self-identified race - other mention,,,,,,,,,,,,,
437.0,V161310g,PRE: R race other mention type,,,,,,,,,,,,,
438.0,V161310x,PRE: SUMMARY - R self-identified race,,,,,,,,,,,,,
439.0,V161311,PRE: RESTRICTED Text- R self-identified ethnic group(s) other than American,,,,,,,,,,,,,
440.0,V161312a,PRE: RESTRICTED Codes - R self-identified ethnic group(s) other than American,,,,,,,,,,,,,
441.0,V161313,PRE: FTF ONLY: IWR CHECKPOINT: number of ethnic mentions,,,,,,,,,,,,,
442.0,V161314,PRE: RESTRICTED - R ethnic group identifies with most,,,,,,,,,,,,,
443.0,V161314a,PRE: RESTRICTED Code - ethic group most identify with,,,,,,,,,,,,,
444.0,V161315,PRE: Native status of parents,,,,,,,,,,,,,
445.0,V161316,"PRE: Rs: born U.S., Puerto Rico, or some other country",,,,,,,,,,,,,
446.0,V161317,PRE: How many grandparents born outside the U.S.,,,,,,,,,,,,,
447.0,V161318,PRE: RESTRICTED - Hispanic country/countries of origin,,,,,,,,,,,,,
448.0,V161319,PRE: LATINO Rs: RESTRICTED- most family from which country,,,,,,,,,,,,,
449.0,V161319x,PRE: SUMMARY - Hispanic summary,,,,,,,,,,,,,
450.0,V161320,PRE: Latino Rs: Mexican heritage:,,,,,,,,,,,,,
451.0,V161321,PRE: RESTRICTED- NON-US BORN Rs: When did R arrive in U.S.,,,,,,,,,,,,,
452.0,V161321a,PRE: NON-US BORN Rs: Time period when R arrived in U.S.,,,,,,,,,,,,,
453.0,V161322,PRE: RESTRICTED- NON-US BORN Rs: In what year did R become a U.S. citizen,,,,,,,,,,,,,
454.0,V161322a,PRE: NON-US BORN Rs: Time period when R became U.S. citizen,,,,,,,,,,,,,
455.0,V161323,PRE: LATINO Rs: language at home,,,,,,,,,,,,,
456.0,V161324,PRE: How many children in HH age 0-17,,,,,,,,,,,,,
457.0,V161325a,PRE: School enrollment of HH children- public school,,,,,,,,,,,,,
458.0,V161325b,PRE: School enrollment of HH children- private religious school,,,,,,,,,,,,,
459.0,V161325c,PRE: School enrollment of HH children- private non-religious school,,,,,,,,,,,,,
460.0,V161325d,PRE: School enrollment of HH children- home schooling,,,,,,,,,,,,,
461.0,V161325e,PRE: School enrollment of HH children- not enrolled in school,,,,,,,,,,,,,
462.0,V161326,PRE: Internet use at home,,,,,,,,,,,,,
463.0,V161327,PRE: Cell or Landline service,,,,,,,,,,,,,
464.0,V161328,PRE: Does R personally have a cell phone,,,,,,,,,,,,,
465.0,V161329,PRE: Is R's cell phone a smartphone,,,,,,,,,,,,,
466.0,V161330,PRE: Where R grew up,,,,,,,,,,,,,
467.0,V161331a,PRE: How long lived in this community YRS,,,,,,,,,,,,,
468.0,V161331b,PRE: How long lived in this community MONTHS,,,,,,,,,,,,,
469.0,V161331x,PRE: SUMMARY - Length in current community,,,,,,,,,,,,,
470.0,V161332,PRE: RESTRICTED- (<24 tot mos in community) Zip Code of previous residence,,,,,,,,,,,,,
471.0,V161333,PRE: RESTRICTED- City/state of previous residence,,,,,,,,,,,,,
472.0,V161334,PRE: Home ownership,,,,,,,,,,,,,
473.0,V161335,PRE: Has R ever changed name,,,,,,,,,,,,,
474.0,V161335a,PRE: RESTRICTED- Year of most recent change,,,,,,,,,,,,,
475.0,V161336,PRE: Has R ever used an alternate name,,,,,,,,,,,,,
476.0,V161337,PRE: Years R lived at address,,,,,,,,,,,,,
477.0,V161338,PRE: RESTRICTED- (<5 years at address) Where did R live five years ago,,,,,,,,,,,,,
478.0,V161339,PRE: Does R have unexpired govt Drivers license,,,,,,,,,,,,,
479.0,V161340,PRE: Does R have unexpired govt Passport,,,,,,,,,,,,,
480.0,V161341,PRE: Does R have other govt ID,,,,,,,,,,,,,
481.0,V161342,PRE FTF CASI / WEB: R self-identified gender,,,,,,,,,,,,,
482.0,V161342a,PRE: RESTRICTED - Other gender follow-up,,,,,,,,,,,,,
483.0,V161343,PRE FTF CASI/WEB: Roughing up protestors,,,,,,,,,,,,,
484.0,V161344,PRE FTF CASI/WEB: Justified to use violence,,,,,,,,,,,,,
485.0,V161345,PRE FTF CASI/WEB: Consider yourself a feminist,,,,,,,,,,,,,
486.0,V161346,PRE FTF CASI/WEB: How well does feminist describe you,,,,,,,,,,,,,
487.0,V161347,PRE FTF CASI/WEB: How important is being a feminist,,,,,,,,,,,,,
488.0,V161348,PRE FTF CASI/WEB: How well does anti-feminist describe you,,,,,,,,,,,,,
489.0,V161349,PRE FTF CASI/WEB: How important is being anti-feminist,,,,,,,,,,,,,
490.0,V161350,PRE FTF CASI/WEB: Money invested in Stock Market,,,,,,,,,,,,,
491.0,V161351,PRE FTF CASI/WEB: RESTRICTED- Total income amount,,,,,,,,,,,,,
492.0,V161352,PRE FTF CASI/WEB: Income amt missing - ge or lt 40K,,,,,,,,,,,,,
493.0,V161353,PRE FTF CASI/WEB: Income amt missing - ge or lt 20K,,,,,,,,,,,,,
494.0,V161354,PRE FTF CASI/WEB: Income amt missing - categories lt 20K,,,,,,,,,,,,,
495.0,V161355,PRE FTF CASI/WEB: Income amt missing - categories 20-40K,,,,,,,,,,,,,
496.0,V161356,PRE FTF CASI/WEB: Income amt missing - ge or lt 70K,,,,,,,,,,,,,
497.0,V161357,PRE FTF CASI/WEB: Income amt missing - categories 40-70K,,,,,,,,,,,,,
498.0,V161358,PRE FTF CASI/WEB: Income amt missing - ge or lt 100K,,,,,,,,,,,,,
499.0,V161359,PRE FTF CASI/WEB: Income amt missing - categories 70-100K,,,,,,,,,,,,,
500.0,V161360,PRE FTF CASI/WEB: Income amt missing - categories 100+K,,,,,,,,,,,,,
501.0,V161361x,PRE FTF CASI/WEB: Pre income summary,,,,,,,,,,,,,
502.0,V161362,PRE FTF CASI/WEB: Need to be more sensitive talking or people too easily offended,,,,,,,,,,,,,
503.0,V161363a,PRE FTF CASI/WEB: Mention: Television news programs (morning or evening),,,,,,,,,,,,,
504.0,V161363b,PRE FTF CASI/WEB: Mention: Newspapers,,,,,,,,,,,,,
505.0,V161363c,"PRE FTF CASI/WEB: Mention: Television talk shows, public affairs, or news analysis programs",,,,,,,,,,,,,
506.0,V161363d,"PRE FTF CASI/WEB: Mention: Internet sites, chat rooms, or blogs",,,,,,,,,,,,,
507.0,V161363e,PRE FTF CASI/WEB: Mention: Radio news or talk shows,,,,,,,,,,,,,
508.0,V161363f,PRE FTF CASI/WEB: Mention: Have not heard anything about the presidential campaign from any,,,,,,,,,,,,,
509.0,V161364,PRE FTF CASI/WEB: Mention: TV PROG 20/20,,,,,,,,,,,,,
510.0,V161365,PRE FTF CASI/WEB: Mention: TV PROG All In with Chris Hayes,,,,,,,,,,,,,
511.0,V161366,PRE FTF CASI/WEB: Mention: TV PROG The Blacklist,,,,,,,,,,,,,
512.0,V161367,PRE FTF CASI/WEB: Mention: TV PROG CBS Evening News with Scott Pelley,,,,,,,,,,,,,
513.0,V161368,PRE FTF CASI/WEB: Mention: TV PROG Criminal Minds,,,,,,,,,,,,,
514.0,V161369,PRE FTF CASI/WEB: Mention: TV PROG Empire,,,,,,,,,,,,,
515.0,V161370,PRE FTF CASI/WEB: Mention: TV PROG Hannity,,,,,,,,,,,,,
516.0,V161371,PRE FTF CASI/WEB: Mention: TV PROG Jimmy Kimmel Live,,,,,,,,,,,,,
517.0,V161372,PRE FTF CASI/WEB: Mention: TV PROG The Kelly File,,,,,,,,,,,,,
518.0,V161373,PRE FTF CASI/WEB: Mention: TV PROG Modern Family,,,,,,,,,,,,,
519.0,V161374,PRE FTF CASI/WEB: Mention: TV PROG NCIS,,,,,,,,,,,,,
520.0,V161375,PRE FTF CASI/WEB: Mention: TV PROG The Nightly Show with Larry Wilmore,,,,,,,,,,,,,
521.0,V161376,PRE FTF CASI/WEB: Mention: TV PROG Sunday Night Football,,,,,,,,,,,,,
522.0,V161377,PRE FTF CASI/WEB: Mention: TV PROG Scorpion,,,,,,,,,,,,,
523.0,V161378,PRE FTF CASI/WEB: Mention: TV PROG The Simpsons,,,,,,,,,,,,,
524.0,V161379,PRE FTF CASI/WEB: Mention: TV PROG Today,,,,,,,,,,,,,
525.0,V161380,PRE FTF CASI/WEB: Mention: TV PROG 60 Minutes,,,,,,,,,,,,,
526.0,V161381,PRE FTF CASI/WEB: Mention: TV PROG Anderson Cooper 360,,,,,,,,,,,,,
527.0,V161382,PRE FTF CASI/WEB: Mention: TV PROG CBS This Morning,,,,,,,,,,,,,
528.0,V161383,PRE FTF CASI/WEB: Mention: TV PROG Dancing with the Stars,,,,,,,,,,,,,
529.0,V161384,PRE FTF CASI/WEB: Mention: TV PROG Face the Nation,,,,,,,,,,,,,
530.0,V161385,PRE FTF CASI/WEB: Mention: TV PROG House of Cards,,,,,,,,,,,,,
531.0,V161386,PRE FTF CASI/WEB: Mention: TV PROG Hardball with Chris Matthews,,,,,,,,,,,,,
532.0,V161387,PRE FTF CASI/WEB: Mention: TV PROG Judge Judy,,,,,,,,,,,,,
533.0,V161388,PRE FTF CASI/WEB: Mention: TV PROG Meet the Press,,,,,,,,,,,,,
534.0,V161389,PRE FTF CASI/WEB: Mention: TV PROG Game of Thrones,,,,,,,,,,,,,
535.0,V161390,PRE FTF CASI/WEB: Mention: TV PROG NBC Nightly News with Lester Holt,,,,,,,,,,,,,
536.0,V161391,PRE FTF CASI/WEB: Mention: TV PROG On the Record with Greta Van Susteren,,,,,,,,,,,,,
537.0,V161392,PRE FTF CASI/WEB: Mention: TV PROG Daredevil,,,,,,,,,,,,,
538.0,V161393,PRE FTF CASI/WEB: Mention: TV PROG The Rachel Maddow Show,,,,,,,,,,,,,
539.0,V161394,PRE FTF CASI/WEB: Mention: TV PROG Shark Tank,,,,,,,,,,,,,
540.0,V161395,PRE FTF CASI/WEB: Mention: TV PROG The Voice,,,,,,,,,,,,,
541.0,V161396,PRE FTF CASI/WEB: Mention: TV PROG ABC World News with David Muir,,,,,,,,,,,,,
542.0,V161397,PRE FTF CASI/WEB: Mention: TV PROG Blue Bloods,,,,,,,,,,,,,
543.0,V161398,PRE FTF CASI/WEB: Mention: TV PROG Conan,,,,,,,,,,,,,
544.0,V161399,PRE FTF CASI/WEB: Mention: TV PROG Dateline NBC,,,,,,,,,,,,,
545.0,V161400,PRE FTF CASI/WEB: Mention: TV PROG Good Morning America,,,,,,,,,,,,,
546.0,V161401,PRE FTF CASI/WEB: Mention: TV PROG Hawaii Five-O,,,,,,,,,,,,,
547.0,V161402,PRE FTF CASI/WEB: Mention: TV PROG Madam Secretary,,,,,,,,,,,,,
548.0,V161403,PRE FTF CASI/WEB: Mention: TV PROG Nancy Grace,,,,,,,,,,,,,
549.0,V161404,PRE FTF CASI/WEB: Mention: TV PROG Erin Burnett OutFront,,,,,,,,,,,,,
550.0,V161405,PRE FTF CASI/WEB: Mention: TV PROG PBS News Hour,,,,,,,,,,,,,
551.0,V161406,PRE FTF CASI/WEB: Mention: TV PROG Scandal,,,,,,,,,,,,,
552.0,V161407,PRE FTF CASI/WEB: Mention: TV PROG The Big Bang Theory,,,,,,,,,,,,,
553.0,V161408,PRE FTF CASI/WEB: Mention: TV PROG The Late Show with Stephen Colbert,,,,,,,,,,,,,
554.0,V161409,PRE FTF CASI/WEB: Mention: TV PROG The O'Reilly Factor,,,,,,,,,,,,,
555.0,V161410,PRE FTF CASI/WEB: Mention: TV PROG The Tonight Show Starring Jimmy Fallon,,,,,,,,,,,,,
556.0,V161411,PRE FTF CASI/WEB: Mention: TV PROG Alpha House,,,,,,,,,,,,,
557.0,V161412,PRE FTF CASI/WEB: Mention: TV PROG Al Punto,,,,,,,,,,,,,
558.0,V161413,PRE FTF CASI/WEB: Mention: TV PROG Al Rojo Vivo,,,,,,,,,,,,,
559.0,V161414,PRE FTF CASI/WEB: Mention: TV PROG Aqui y Ahora,,,,,,,,,,,,,
560.0,V161415,PRE FTF CASI/WEB: Mention: TV PROG CNN en Espanol,,,,,,,,,,,,,
561.0,V161416,PRE FTF CASI/WEB: Mention: TV PROG Despierta America,,,,,,,,,,,,,
562.0,V161417,PRE FTF CASI/WEB: Mention: TV PROG El Gordo y La Flaca,,,,,,,,,,,,,
563.0,V161418,PRE FTF CASI/WEB: Mention: TV PROG Enfoque,,,,,,,,,,,,,
564.0,V161419,PRE FTF CASI/WEB: Mention: TV PROG Hoy,,,,,,,,,,,,,
565.0,V161420,PRE FTF CASI/WEB: Mention: TV PROG Lo Mejor de Caso Cerrado,,,,,,,,,,,,,
566.0,V161421,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Enrique Gratas,,,,,,,,,,,,,
567.0,V161422,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Telemundo,,,,,,,,,,,,,
568.0,V161423,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Univision,,,,,,,,,,,,,
569.0,V161424,PRE FTF CASI/WEB: Mention: TV PROG El Senor de los Cielos,,,,,,,,,,,,,
570.0,V161425,PRE FTF CASI/WEB: Mention: TV PROG Que Noche! con Angelica y Raul,,,,,,,,,,,,,
571.0,V161426,PRE FTF CASI/WEB: Mention: TV PROG Primer Impacto,,,,,,,,,,,,,
572.0,V161427,PRE FTF CASI/WEB: Mention: TV PROG Cronicas de Sabado,,,,,,,,,,,,,
573.0,V161428,PRE FTF CASI/WEB: Mention: Radio PROG Rush Limbaugh,,,,,,,,,,,,,
574.0,V161429,PRE FTF CASI/WEB: Mention: Radio PROG Morning Edition (NPR),,,,,,,,,,,,,
575.0,V161430,PRE FTF CASI/WEB: Mention: Radio PROG The Sean Hannity Show,,,,,,,,,,,,,
576.0,V161431,PRE FTF CASI/WEB: Mention: Radio PROG All Things Considered (NPR),,,,,,,,,,,,,
577.0,V161432,PRE FTF CASI/WEB: Mention: Radio PROG Marketplace (NPR),,,,,,,,,,,,,
578.0,V161433,PRE FTF CASI/WEB: Mention: Radio PROG The Glenn Beck Program,,,,,,,,,,,,,
579.0,V161434,PRE FTF CASI/WEB: Mention: Radio PROG The Mark Levin Show,,,,,,,,,,,,,
580.0,V161435,PRE FTF CASI/WEB: Mention: Radio PROG The Savage Nation (Michael Savage),,,,,,,,,,,,,
581.0,V161436,PRE FTF CASI/WEB: Mention: Radio PROG Fresh Air (NPR),,,,,,,,,,,,,
582.0,V161437,PRE FTF CASI/WEB: Mention: Radio PROG The Hugh Hewitt Show,,,,,,,,,,,,,
583.0,V161438,PRE FTF CASI/WEB: Mention: Radio PROG The Thom Hartmann Program,,,,,,,,,,,,,
584.0,V161439,PRE FTF CASI/WEB: Mention: Radio PROG Joe Madison (The Black Eagle),,,,,,,,,,,,,
585.0,V161440,PRE FTF CASI/WEB: Mention: Radio PROG The Mike Gallagher Show,,,,,,,,,,,,,
586.0,V161441,PRE FTF CASI/WEB: Mention: Radio PROG The Bill Handel Show,,,,,,,,,,,,,
587.0,V161442,PRE FTF CASI/WEB: Mention: Radio PROG The Schnitt Show (Todd Schnitt),,,,,,,,,,,,,
588.0,V161443,PRE FTF CASI/WEB: Mention: Radio PROG None of the above,,,,,,,,,,,,,
589.0,V161444,PRE FTF CASI/WEB: Mention: Website Yahoo News (www.yahoo.com/news),,,,,,,,,,,,,
590.0,V161445,PRE FTF CASI/WEB: Mention: Website CNN.com,,,,,,,,,,,,,
591.0,V161446,PRE FTF CASI/WEB: Mention: Website NBC News (www.nbcnews.com),,,,,,,,,,,,,
592.0,V161447,PRE FTF CASI/WEB: Mention: Website Huffington Post (www.huffingtonpost.com),,,,,,,,,,,,,
593.0,V161448,PRE FTF CASI/WEB: Mention: Website CBS News (www.cbsnews.com),,,,,,,,,,,,,
594.0,V161449,PRE FTF CASI/WEB: Mention: Website USA Today (usatoday.com),,,,,,,,,,,,,
595.0,V161450,PRE FTF CASI/WEB: Mention: Website Buzzfeed.com,,,,,,,,,,,,,
596.0,V161451,PRE FTF CASI/WEB: Mention: Website New York Times (nytimes.com),,,,,,,,,,,,,
597.0,V161452,PRE FTF CASI/WEB: Mention: Website Fox News (www.foxnews.com),,,,,,,,,,,,,
598.0,V161453,PRE FTF CASI/WEB: Mention: Website Mail Online / Daily Mail (dailymail.co.uk),,,,,,,,,,,,,
599.0,V161454,PRE FTF CASI/WEB: Mention: Website Washington Post (washingtonpost.com),,,,,,,,,,,,,
600.0,V161455,PRE FTF CASI/WEB: Mention: Website Business Insider (businessinsider.com),,,,,,,,,,,,,
601.0,V161456,PRE FTF CASI/WEB: Mention: Website BBC News (news.bbc.co.uk),,,,,,,,,,,,,
602.0,V161457,PRE FTF CASI/WEB: Mention: Website The Guardian (theguardian.com),,,,,,,,,,,,,
603.0,V161458,PRE FTF CASI/WEB: Mention: Website ABC News (abcnews.com),,,,,,,,,,,,,
604.0,V161459,PRE FTF CASI/WEB: Mention: Website Other,,,,,,,,,,,,,
605.0,V161460,PRE FTF CASI/WEB: Mention: Website None,,,,,,,,,,,,,
606.0,V161461x,PRE FTF CASI/WEB: SUMMARY- Number of additional preloaded newspapers,,,,,,,,,,,,,
607.0,V161462,PRE FTF CASI/WEB: RESTRICTED- 5th newspaper,,,,,,,,,,,,,
608.0,V161463,PRE FTF CASI/WEB: RESTRICTED- 6th newspaper,,,,,,,,,,,,,
609.0,V161464,PRE FTF CASI/WEB: RESTRICTED- 7th newspaper,,,,,,,,,,,,,
610.0,V161465,PRE FTF CASI/WEB: RESTRICTED- 8th newspaper,,,,,,,,,,,,,
611.0,V161466,PRE FTF CASI/WEB: RESTRICTED- 9th newspaper,,,,,,,,,,,,,
612.0,V161467,PRE FTF CASI/WEB: RESTRICTED- 10th newspaper,,,,,,,,,,,,,
613.0,V161468,PRE FTF CASI/WEB: RESTRICTED- 11th newspaper,,,,,,,,,,,,,
614.0,V161469,PRE FTF CASI/WEB: Mention: Printed newspaper The New York Times,,,,,,,,,,,,,
615.0,V161470,PRE FTF CASI/WEB: Mention: Printed newspaper USA Today,,,,,,,,,,,,,
616.0,V161471,PRE FTF CASI/WEB: Mention: Printed newspaper The Wall Street News,,,,,,,,,,,,,
617.0,V161472,PRE FTF CASI/WEB: Mention: Printed newspaper The Washington Post,,,,,,,,,,,,,
618.0,V161473,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[5],,,,,,,,,,,,,
619.0,V161474,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[6],,,,,,,,,,,,,
